pdb,name,n_subunit_uniprots,uniprots,c0_invnm,A_foot_nm2,E_curv_kBT,n_chains,contam_flag,resolution,rank,clears_gate,abs_c0,is_original13,rep_uniprot,n_label_go,label_positive
6C70,Odorant receptor,1,B0FAQ4,0.011492654356449,47.18306942499999,0.2492796762864496,4.0,False,3.5,942,False,0.011492654356449,False,B0FAQ4,0,False
6S7P,Phosphatidylcholine translocator ABCB4,1,P21439,-0.0254489866266475,9.53995514,0.2471424290505535,1.0,False,3.2,943,False,0.0254489866266475,False,P21439,0,False
7AJQ,Biopolymer transport protein ExbD,1,V5YUQ0,-0.0185988190260325,17.83637264,0.2467955164702887,5.0,True,4.0,944,False,0.0185988190260325,False,V5YUQ0,0,False
5JWY,Phosphatidylglycerophosphatase B,1,P0A924,0.0377353506806134,4.31770689,0.2459291046297698,1.0,False,3.2,945,False,0.0377353506806134,False,P0A924,0,False
2FGQ,Outer membrane porin protein 32,1,P24305,-0.0131371199850093,35.53321893,0.2452984906590517,3.0,False,1.45,946,False,0.0131371199850093,False,P24305,0,False
7JJO,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,1,P04896,0.0348661365292461,5.04307407,0.2452240106750879,1.0,False,2.6,947,False,0.0348661365292461,False,P04896,0,False
7F16,Tuberoinfundibular peptide of 39 residues,2,"P49190,Q96A98",0.0346253006265399,5.106541910000001,0.2448916613000142,1.0,False,2.8,948,False,0.0346253006265399,False,P49190,0,False
6FMV,Undecaprenyl-diphosphatase,1,P60932,0.0306377826960615,6.492311645,0.2437664951439173,1.0,False,2.3,949,False,0.0306377826960615,False,P60932,0,False
6WWZ,C-C motif chemokine 20,1,P78556,0.0338411050684773,5.320646880000002,0.2437325322787109,1.0,False,3.34,950,False,0.0338411050684773,False,P78556,0,False
7WFD,"Photosystem I reaction center subunit III, chloroplastic",14,"P27521,P56766,P56767,P56768,P56769,P62090,Q8LCQ4,Q9S831,Q9SA56,Q9SHE8,Q9SUI4,Q9SUI5,Q9SUI6,Q9SY97",0.0127535554527511,37.38306714499999,0.2432189850166055,2.0,True,3.25,951,False,0.0127535554527511,False,P27521,0,False
7RYC,Oxytocin,2,"P01178,P30559",0.032543720389543,5.732999345,0.2428713479730591,1.0,False,2.9,952,False,0.032543720389543,False,P01178,0,False
2YDV,ADENOSINE RECEPTOR A2A,1,P29274,0.0359285831000562,4.700271425,0.2426962746130954,1.0,False,2.6,953,False,0.0359285831000562,False,P29274,0,False
7ZK3,Anoctamin-1,1,Q8BHY3,-0.0152400367559142,26.083270915000003,0.2423226849807968,2.0,False,2.85,954,False,0.0152400367559142,False,Q8BHY3,0,False
6VQ8,Renin receptor,3,"B0K022,Q6AXS4,Q6P503",0.0280727937105383,7.685507635000002,0.2422723312551182,1.0,True,3.9,955,False,0.0280727937105383,False,B0K022,0,False
8EX4,Sphingosine-1-phosphate transporter SPNS2,1,Q8IVW8,-0.0264679970771531,8.602355775,0.2410568890168944,1.0,False,2.93,956,False,0.0264679970771531,False,Q8IVW8,0,False
3SY7,Porin D,1,P32722,-0.0234802787932352,10.894878605,0.240264100787655,1.0,False,2.15,957,False,0.0234802787932352,False,P32722,0,False
8D2S,Sodium-dependent lysophosphatidylcholine symporter 1-B,1,Q6DEJ6,-0.0250893277364309,9.52865066,0.2399216534229597,1.0,False,2.9,958,False,0.0250893277364309,False,Q6DEJ6,0,False
1KF6,FUMARATE REDUCTASE FLAVOPROTEIN,4,"P00363,P0A8Q0,P0A8Q3,P0AC47",0.0360568701335386,4.610648635,0.2397717813373095,2.0,False,2.7,959,False,0.0360568701335386,False,P00363,0,False
7Y7V,Sodium- and chloride-dependent GABA transporter 1,1,P30531,0.0223519691662593,11.866720824999998,0.2371495451455335,1.0,False,2.2,960,False,0.0223519691662593,False,P30531,0,False
6L3H,Nitric-oxide reductase,1,C6S880,0.0133571430301666,33.090636425000014,0.2361523459437478,2.0,False,3.06,961,False,0.0133571430301666,False,C6S880,0,False
7RKX,G-protein coupled receptor homolog US27,1,P09703,0.0351194068478172,4.76992375,0.2353237564981019,1.0,False,3.1,962,False,0.0351194068478172,False,P09703,0,False
4G7V,Voltage-sensor containing phosphatase,1,F6XHE4,-0.05123449600007,2.24044093,0.2352439299861864,1.0,False,2.5,963,False,0.05123449600007,False,F6XHE4,0,False
7EGK,Membrane-associated protein SbtB,2,"P73953,P73954",0.0133926810246798,32.64993780500001,0.2342488137461139,3.0,False,2.7,964,False,0.0133926810246798,False,P73953,0,False
4I0U,Magnesium transport protein CorA,1,Q9WZ31,-0.0241441409362336,9.891194594999996,0.2306387377031354,5.0,False,2.7,965,False,0.0241441409362336,False,Q9WZ31,0,False
2RDD,UPF0092 membrane protein yajC,1,P0ADZ7,-0.0109188850739611,48.34295966,0.2305418725826343,3.0,True,3.5,966,False,0.0109188850739611,False,P0ADZ7,0,False
7W56,Neuromedin-S,1,Q5H8A3,0.0342551028285622,4.89447039,0.229729225235282,1.0,False,2.9,967,False,0.0342551028285622,False,Q5H8A3,0,False
5VA1,Potassium voltage-gated channel subfamily H member 2,1,Q12809,0.0112035712913175,45.753081835,0.2297170909920908,4.0,False,3.7,968,False,0.0112035712913175,False,Q12809,0,False
6PEQ,Protein cornichon homolog 3,1,Q6ZWS4,-0.0208314432233999,13.202555820000002,0.2291694499584833,4.0,True,2.97,969,False,0.0208314432233999,False,Q6ZWS4,0,False
8F7W,Dynorphin,1,P01213,0.0329277060706511,5.2767009,0.2288471044455246,1.0,False,3.19,970,False,0.0329277060706511,False,P01213,0,False
8HW1,Far-red light-harvesting complex,1,C0HLU5,0.0051356689383869,215.11724563500005,0.2269495154170675,11.0,False,3.13,971,False,0.0051356689383869,False,C0HLU5,0,False
7VBP,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial",1,A0A8D1K2Z9,-0.0135200426280319,30.908476115,0.2259923335813127,1.0,True,2.8,972,False,0.0135200426280319,False,A0A8D1K2Z9,0,False
7NB6,AI-2 transport protein TqsA,1,P0AFS5,-0.0090640720235939,68.42685340000001,0.2248708991341615,5.0,False,3.3,973,False,0.0090640720235939,False,P0AFS5,0,False
7YQ7,Photosystem II protein D1 3,1,Q8DIV4,0.0073078576479923,105.23709414000002,0.224806568741658,4.0,True,1.9,974,False,0.0073078576479923,False,Q8DIV4,0,False
4YUU,Cytochrome b559 subunit alpha,16,"O19882,O19895,O19925,O19927,O19928,Q76B86,Q76FB0,Q9TLR0,Q9TLX0,Q9TM20,Q9TM21,Q9TM22,Q9TM23,Q9TM46,Q9TM47,Q9ZQS5",0.0072437621857752,106.989056695,0.2245575790617468,4.0,True,2.77000368116,975,False,0.0072437621857752,False,O19882,0,False
5NC5,Multidrug efflux pump accessory protein AcrZ,1,P0AAX1,-0.0107979064947045,48.00326577999999,0.2238772174799277,3.0,True,3.2,976,False,0.0107979064947045,False,P0AAX1,0,False
2F2B,Aquaporin aqpM,1,Q9C4Z5,0.0145688540143621,26.159219255000004,0.2220933486580115,4.0,False,1.68,977,False,0.0145688540143621,False,Q9C4Z5,0,False
7CR0,Potassium voltage-gated channel subfamily KQT member 2,1,O43526,-0.0109189314323566,46.558667695,0.2220346800349267,4.0,False,3.1,978,False,0.0109189314323566,False,O43526,0,False
6IYX,Trimeric intracellular cation channel type A,1,Q5ZK43,-0.0144402480505995,26.578537325000003,0.2216870761083288,3.0,False,1.8,979,False,0.0144402480505995,False,Q5ZK43,0,False
7MGL,Mucolipin-1,1,Q9GZU1,0.0111454044373517,44.54163489,0.2213185468365752,4.0,False,2.9,980,False,0.0111454044373517,False,Q9GZU1,0,False
7T10,Somatostatin-14,3,"P08754,P30874,P61278",0.0307246034973556,5.830216785,0.2201492796607843,1.0,False,2.5,981,False,0.0307246034973556,False,P08754,0,False
5XTD,NADH-ubiquinone oxidoreductase chain 6,44,"O00217,O14561,O15239,O43181,O43674,O43676,O43677,O43678,O43920,O75251,O75306,O75380,O75438,O75489,O95139,O95167,O95168,O95169,O95178,O95182,O95298,O95299,O96000,P03886,P03891,P03897,P03901,P03905,P03915,P03923,P17568,P19404,P28331,P49821,P51970,P56181,P56556,Q16718,Q16795,Q86Y39,Q9NX14,Q9P0J0,Q9UI09,Q9Y6M9",-0.0131627988168429,31.749890695,0.2200385187955126,1.0,True,3.7,982,False,0.0131627988168429,False,O00217,0,False
7UKG,Dipeptidyl-peptidase 6,2,"P42658,Q9NZV8",0.0114794567839874,41.28664075500001,0.2176267190025181,4.0,True,2.24,983,False,0.0114794567839874,False,P42658,1,True
1U7G,Probable ammonium transporter,1,P69681,0.0136859878851889,28.83827541,0.2160635855439642,3.0,False,1.4,984,False,0.0136859878851889,False,P69681,0,False
7OIX,Isoform 2 of Sodium-dependent lysophosphatidylcholine symporter 1,2,"P60508,Q8NA29",0.0235562493079982,9.732098640000002,0.2160124474161045,1.0,False,3.6,985,False,0.0235562493079982,False,P60508,0,False
7X9Y,C-C chemokine receptor type 3,1,P51677,0.032967823622828,4.96809241,0.2159882933539147,1.0,False,3.1,986,False,0.032967823622828,False,P51677,0,False
5KSD,"ATPase 2, plasma membrane-type",1,P19456,0.0260259047992479,7.92057873,0.2145994379501164,1.0,False,3.5,987,False,0.0260259047992479,False,P19456,0,False
6M17,Spike protein S1,1,P0DTC2,0.0120149630809991,37.06502135,0.2140272775611544,4.0,False,2.9,988,False,0.0120149630809991,False,P0DTC2,0,False
6VBG,Galactoside permease,1,P02920,0.0237418847192508,9.461985934999998,0.2133401879068693,1.0,False,2.8,989,False,0.0237418847192508,False,P02920,0,False
8GWA,Ric1 protein,1,Q8KG87,0.0119442172366146,36.99256049999999,0.2111007475353019,2.0,True,2.9,990,False,0.0119442172366146,False,Q8KG87,0,False
7WSM,"Solute carrier family 2, facilitated glucose transporter member 4",1,P14672,-0.0251598324494171,8.304834275,0.2102841072320342,1.0,False,3.25,991,False,0.0251598324494171,False,P14672,0,False
1YMG,Lens fiber major intrinsic protein,1,P06624,0.0143317829339295,25.58674056500001,0.2102206625957841,4.0,False,2.24,992,False,0.0143317829339295,False,P06624,0,False
7PY4,Phospholipid-transporting ATPase IC,1,O43520,-0.0241819033367044,8.960895095000001,0.209600515305859,1.0,True,3.1,993,False,0.0241819033367044,False,O43520,0,False
6GCI,mitochondrial ADP/ATP carrier,1,G2QNH0,-0.0347535369137717,4.3372431250000005,0.2095423346803604,1.0,False,3.3,994,False,0.0347535369137717,False,G2QNH0,0,False
7NH9,CmaX protein,1,Q9ZIH2,0.0211513848903047,11.629938635,0.2081205815666314,5.0,False,3.03,995,False,0.0211513848903047,False,Q9ZIH2,0,False
5A43,PUTATIVE FLUORIDE ION TRANSPORTER CRCB,1,B7LI20,0.0317280774727214,5.14953584,0.2073555151690924,2.0,False,2.58,996,False,0.0317280774727214,False,B7LI20,0,False
7ZL3,Protein transport protein Sec61 subunit alpha,1,A0A6P3YN15,0.0235097327613902,9.37783652,0.2073280360810256,1.0,True,3.2,997,False,0.0235097327613902,False,A0A6P3YN15,0,False
6K7L,Cell cycle control protein 50A,2,"Q9NV96,Q9Y2Q0",-0.0250061721873085,8.273665145,0.206943774454713,1.0,True,2.83,998,False,0.0250061721873085,False,Q9NV96,0,False
4RL9,Carbapenem-associated resistance protein,1,A6XB80,-0.0469140410651185,2.3311597500000003,0.2052285206274409,1.0,False,2.7,999,False,0.0469140410651185,False,A6XB80,0,False
3WU2,Cytochrome b559 subunit beta,19,"D0VWR1,D0VWR2,D0VWR3,D0VWR4,D0VWR5,D0VWR7,D0VWR8,P0A387,P12238,P12239,P12240,P12241,P12312,P12313,P19052,P19054,P51765,P56152,Q7DGD4",0.0069848425800786,105.085639155,0.2050768352599919,4.0,True,1.9,1000,False,0.0069848425800786,False,D0VWR1,0,False
3DDL,Xanthorhodopsin,1,Q2S2F8,0.0352218377275489,4.115728925,0.2042352861167497,1.0,False,1.9,1001,False,0.0352218377275489,False,Q2S2F8,0,False
3KP9,VKORC1/thioredoxin domain protein,1,Q2JJF6,0.0426631455576441,2.786503105,0.2028734750616375,1.0,False,3.6,1002,False,0.0426631455576441,False,Q2JJF6,0,False
6TKO,Beta-arrestin-1,1,P49407,0.0313594184098353,5.152700575,0.2026893345744282,1.0,False,3.3,1003,False,0.0313594184098353,False,P49407,1,True
6MWA,Ion transport protein,1,A8EVM5,-0.010802100028473,43.13722545,0.2013393159121941,4.0,False,2.4,1004,False,0.010802100028473,False,A8EVM5,0,False
6ZTQ,NADH-ubiquinone oxidoreductase chain 6,44,"G5E814,O09111,O35683,P03888,P03893,P03899,P03903,P03911,P03921,P03925,P0DN34,P52503,Q3UIU2,Q7TMF3,Q8BK30,Q8K3J1,Q91VD9,Q91WD5,Q91YT0,Q99LC3,Q99LY9,Q9CPP6,Q9CPU2,Q9CQ54,Q9CQ75,Q9CQ91,Q9CQC7,Q9CQH3,Q9CQJ8,Q9CQY9,Q9CQZ5,Q9CQZ6,Q9CR21,Q9CR61,Q9CXZ1,Q9D6J5,Q9D6J6,Q9DC69,Q9DC70,Q9DCJ5,Q9DCS9,Q9DCT2,Q9ERS2,Q9Z1P6",-0.0122809412292136,33.23354342999999,0.2004933380478862,1.0,True,3.0,1005,False,0.0122809412292136,False,G5E814,0,False
4YMU,"ABC-type amino acid transport system, permease component",1,Q8RCC3,-0.0243965593204307,8.402121935,0.2000350662014139,2.0,False,2.503,1006,False,0.0243965593204307,False,Q8RCC3,0,False
4FSO,Probable porin,1,Q9HWK2,-0.0213718003264217,10.918861410000002,0.1994892791126511,1.0,False,2.75,1007,False,0.0213718003264217,False,Q9HWK2,0,False
7WU9,Prostaglandin E2 receptor EP3 subtype,1,P43115,0.0312081619480247,5.114678715000001,0.1992575249338668,1.0,False,3.375,1008,False,0.0312081619480247,False,P43115,0,False
5O9C,Osmoporin Omp36,1,Q9ALY0,-0.0120536725579307,34.22049327000001,0.1988772178048609,3.0,False,2.469,1009,False,0.0120536725579307,False,Q9ALY0,0,False
7JM6,Chloride channel protein,1,Q5ZL60,0.0135378810545085,27.083178220000008,0.1985459382688267,2.0,False,2.92,1010,False,0.0135378810545085,False,Q5ZL60,0,False
6E9C,Major facilitator family transporter,1,Q0C3L7,-0.0242064836760528,8.277172635000001,0.1940016475523186,1.0,False,3.2,1011,False,0.0242064836760528,False,Q0C3L7,0,False
7Y9T,Auxin efflux carrier component 1,1,Q9C6B8,0.0145764906725839,22.819918845000004,0.1939456507899708,2.0,False,3.1,1012,False,0.0145764906725839,False,Q9C6B8,0,False
7EPD,"Metabotropic glutamate receptor 2,Peptidylprolyl isomerase",2,"P42345,P62942",0.0190477521481487,13.329727874999998,0.1934500015021003,2.0,False,3.9,1013,False,0.0190477521481487,False,P42345,0,False
5O78,Phosphoporin PhoE,1,A0A0H3FYJ7,-0.0119350277637426,33.825598895,0.1927313454681692,3.0,False,2.85,1014,False,0.0119350277637426,False,A0A0H3FYJ7,0,False
7LHG,Fimbrial adapter PapK,1,P62532,-0.0166448044962121,17.386570584999994,0.1926776391176954,1.0,True,3.8,1015,False,0.0166448044962121,False,P62532,0,False
6SX5,Ion transport protein,1,A0L5S6,0.0103988948146229,44.28409739999998,0.1915500012970773,4.0,False,2.2,1016,False,0.0103988948146229,False,A0L5S6,0,False
8F0P,"Sodium channel protein PaFPC1,Sodium channel protein type 9 subunit alpha chimera",1,D0E0C2,0.0099647985372275,47.842687565000006,0.1900258155490156,1.0,False,2.2,1017,False,0.0099647985372275,False,D0E0C2,0,False
5O79,OmpK36,1,D6QLY0,-0.0117764892272341,34.20784748499999,0.1897655689317657,3.0,False,1.65,1018,False,0.0117764892272341,False,D6QLY0,0,False
7ZLG,CMT2-Fab light chain,2,"P34413,Q7Z3Y4",0.0201018811100715,11.740273465,0.1897630292381643,1.0,False,2.72,1019,False,0.0201018811100715,False,P34413,0,False
6BTM,Alternative Complex III subunit F,5,"A5FJE2,A5FJF1,A5FJF3,A5FJF4,A5FJF5",0.014776112842301,21.69019393,0.1894278475646801,2.0,True,3.4,1020,False,0.014776112842301,False,A5FJE2,0,False
7MC0,"ABC transporter, ATP-binding protein",2,"Q9JXP2,Q9JXP3",0.0238725545418735,8.303990800000001,0.1892973957326449,2.0,False,3.3,1021,False,0.0238725545418735,False,Q9JXP2,0,False
3D31,"Sulfate/molybdate ABC transporter, permease protein",2,"Q8TTZ3,Q8TTZ4",0.0208471056072248,10.86295224,0.1888423491733134,2.0,False,3.0,1022,False,0.0208471056072248,False,Q8TTZ3,0,False
7COU,Photosystem II protein Y,1,P0DM37,0.0066101545008689,107.32062397,0.1875713055862186,4.0,True,2.25,1023,False,0.0066101545008689,False,P0DM37,0,False
6QGW,Outer membrane protein assembly factor BamA,1,P0A940,-0.0223836642733174,9.317721565,0.1867377348967592,1.0,False,1.938,1024,False,0.0223836642733174,False,P0A940,0,False
7VU0,Chitoporin,1,P75733,-0.0199727411410119,11.51113746,0.1836764927354028,1.0,False,1.85,1025,False,0.0199727411410119,False,P75733,0,False
7D0J,"Chlorophyll a-b binding protein, chloroplastic",1,A8J264,-0.0107871916471701,39.40067743499999,0.1833920348736588,2.0,True,3.42,1026,False,0.0107871916471701,False,A8J264,0,False
7B4L,Sodium/hydrogen exchanger 9B2,1,Q86UD5,-0.0122665910513104,30.380928420000004,0.1828558278622784,2.0,False,3.1,1027,False,0.0122665910513104,False,Q86UD5,0,False
6QPH,PsaE,2,"A0A6I8WFU0,A0A6I8WFU2",0.0108186973368715,38.799848865000016,0.1816519095486413,2.0,True,3.4,1028,False,0.0108186973368715,False,A0A6I8WFU0,0,False
4K1C,Vacuolar calcium ion transporter,1,Q99385,-0.0218503461389649,9.502506749999998,0.1814741706999781,1.0,False,2.3,1029,False,0.0218503461389649,False,Q99385,0,False
4TWK,Potassium channel subfamily K member 2,1,O95069,0.0189449641316692,12.624449900000004,0.1812424938125699,2.0,False,2.6,1030,False,0.0189449641316692,True,O95069,0,False
7UZE,Aquaporin-1,1,P29972,-0.0132784903161058,25.67792857,0.1810995537318859,4.0,False,2.4,1031,False,0.0132784903161058,False,P29972,0,False
6S7V,MFS transporter,1,Q2FZP8,0.0217245839012818,9.582188205,0.1808954411004947,1.0,False,3.301,1032,False,0.0217245839012818,False,Q2FZP8,0,False
6CAA,Electrogenic sodium bicarbonate cotransporter 1,1,Q9Y6R1,-0.0116073423766124,33.5419148,0.180764619950036,2.0,False,3.9,1033,False,0.0116073423766124,False,Q9Y6R1,0,False
7RHR,Patched-1,1,Q98SW6,-0.0208511174501422,10.359531350000005,0.1801601644107641,1.0,False,3.0,1034,False,0.0208511174501422,False,Q98SW6,0,False
2OAR,Large-conductance mechanosensitive channel,1,A5U127,0.0209851561257752,10.177237130000002,0.1792727556966473,5.0,False,3.5,1035,False,0.0209851561257752,False,A5U127,0,False
6LFM,Interleukin-8,1,P10145,0.0293418534617334,5.204637315000002,0.1792361266391654,1.0,False,3.5,1036,False,0.0293418534617334,False,P10145,0,False
7EPC,Isoform 3 of Metabotropic glutamate receptor 7,1,Q14831,0.0169428857713338,15.565451419999995,0.1787295975148606,2.0,False,4.0,1037,False,0.0169428857713338,False,Q14831,0,False
7TRY,Guanine nucleotide-binding protein subunit alpha-11,1,P29992,0.0287931712202787,5.353888110000001,0.1775449327009179,1.0,False,3.7,1038,False,0.0287931712202787,False,P29992,0,False
6CNM,Intermediate conductance calcium-activated potassium channel protein 4,1,O15554,-0.0098784078883165,45.46390471999999,0.177460063837298,4.0,False,3.4,1039,False,0.0098784078883165,False,O15554,0,False
4IU9,Nitrite extrusion protein 2,1,P37758,0.0238734132776785,7.76405038,0.1770016719385831,1.0,False,3.005,1040,False,0.0238734132776785,False,P37758,0,False
6M20,Hexose transporter 1,1,O97467,0.0226686115013276,8.6105957,0.1769876766817077,1.0,False,2.6,1041,False,0.0226686115013276,False,O97467,0,False
7XQ0,Reduced folate transporter,1,P41440,-0.0215394255750157,9.516851385,0.1766125304409436,1.0,False,3.0,1042,False,0.0215394255750157,False,P41440,0,False
6RTC,"Solute carrier family 26 member 9,Solute carrier family 26 member 9",1,Q8BU91,0.0121026072246116,29.970082004999995,0.1755924346989731,2.0,False,3.96,1043,False,0.0121026072246116,False,Q8BU91,0,False
6LN7,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,1,P16615,0.0216533023308338,9.3202325,0.1747974195315746,1.0,False,2.8,1044,False,0.0216533023308338,False,P16615,0,False
6OFR,TonB-dependent outer membrane receptor,1,P31827,-0.017290266567492,14.600670469999995,0.1745967552666041,1.0,False,2.4,1045,False,0.017290266567492,False,P31827,0,False
7SJ1,Potassium voltage-gated channel protein Shaker,1,P08510,-0.0097721549046295,45.68851994999999,0.1745210294853142,4.0,False,2.9,1046,False,0.0097721549046295,False,P08510,0,False
8EQS,ORF3a protein,1,P59632,-0.0334338217522299,3.87800314,0.1733964465794636,2.0,False,3.1,1047,False,0.0334338217522299,False,P59632,0,False
6CSE,Sodium/alanine symporter AgcS,1,Q6LX42,0.0212423780980967,9.604480504999998,0.173356503945825,1.0,False,3.24,1048,False,0.0212423780980967,False,Q6LX42,0,False
7ZMG,Subunit NDUFC2 of NADH-ubiquinone oxidoreductase (Complex I),27,"G0S086,G0S0R3,G0S0S8,G0S1P3,G0S2B3,G0S3Y7,G0S4Q3,G0S569,G0S5C8,G0S681,G0S775,G0S812,G0S8H4,G0SA46,G0SAE9,G0SAN0,G0SAY0,G0SB83,G0SEZ1,G0SG48,G1DJ96,G1DJ98,G1DJ99,G1DJA2,G1DJA3,G1DJA6,G1DJA7",-0.0089767735284939,53.24589745,0.1716274224080403,2.0,True,2.44,1049,False,0.0089767735284939,False,G0S086,0,False
7VGX,Neuropeptide Y receptor type 1,1,P25929,0.028606675139275,5.24178851,0.1715829988892151,1.0,False,3.2,1050,False,0.028606675139275,False,P25929,0,False
7SHF,G-protein coupled receptor 158,3,"P49802,P62881,Q5T848",-0.0171364608719627,14.597428094999998,0.1714662316212253,2.0,False,3.4,1051,False,0.0171364608719627,False,P49802,1,True
2JLN,MHP1,1,D6R8X8,0.0197356681845275,10.924371170000002,0.1702002165415838,1.0,False,2.85,1052,False,0.0197356681845275,False,D6R8X8,0,False
